timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count
01-01-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,46,100.94,Medium,33.64,3.34,24.56,2.63,7,26.95,3,7,12,8,4.2,16.9,1627
01-02-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,33,101.46,Medium,41.63,4.21,30.85,3.33,9,33.09,2,6,12,9,4.33,21.03,1627
01-03-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,35,102.38,Medium,51.97,5.27,39.46,4.15,11,42.71,3,7,12,9,4.18,26.73,1627
01-04-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,51,105,Medium,63.94,6.39,46.63,5.08,14,51.13,3,7,12,8,4.4,31.44,1627
01-05-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,28,102.62,Medium,70.05,7.28,53.8,5.76,16,57.67,3,6,10,9,4.23,35.39,1627
01-06-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,30,107.57,Medium,75.04,7.62,56.67,6.21,17,61.69,2,6,12,9,4.4,38.2,1627
01-07-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,45,109.95,Medium,54.14,5.56,42.08,4.49,12,44.87,2,7,11,8,4.11,27.42,1627
01-08-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,21,107.91,Medium,48.44,4.85,36.68,3.91,10,38.08,3,7,12,8,4.33,24.42,1627
01-09-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,34,105.78,Medium,53.41,5.35,39.63,4.28,11,42.87,2,7,11,8,4.36,26.53,1627
01-10-2025,P0286,52622747.54,South,Tension,400 kV AIS,18,80,1,10,34,107.84,Medium,46.5,4.59,34.9,3.69,10,36.01,2,7,10,8,4.15,22.7,1627
01-01-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,40,101.12,Low,12.84,1.28,9.42,1.04,10,10.01,3,7,10,9,4.21,6.51,750
01-02-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,56,101.08,Low,15.27,1.53,11.46,1.22,12,12.36,3,6,11,8,4.28,7.53,750
01-03-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,48,102.49,Low,18.87,1.95,14.14,1.56,16,15.1,2,6,11,9,4.04,9.42,750
01-04-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,22,105.85,Low,23.26,2.28,17.26,1.84,19,18.13,3,7,12,8,4.22,11.56,750
01-05-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,35,104.9,Low,26.16,2.62,19.65,2.14,22,21.26,3,7,10,8,4.39,13.29,750
01-06-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,37,108.89,Low,29.25,2.85,22.05,2.31,24,22.9,2,6,11,9,4.14,14.67,750
01-07-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,38,107.04,Low,21.66,2.19,16.31,1.71,18,17.55,3,7,12,9,4.22,10.8,750
01-08-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,30,110.96,Low,20.09,1.98,15.3,1.59,16,15.75,2,7,11,8,4.05,9.9,750
01-09-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,20,111.63,Low,24.15,2.4,17.78,1.92,20,18.7,2,6,10,9,4.06,12.06,750
01-10-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,22,109.82,Low,23.02,2.3,17.41,1.81,19,18.63,3,7,12,8,4,11.36,750
01-11-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,37,114.38,Low,21.44,2.08,15.95,1.71,18,17.02,3,6,11,9,4.44,10.38,750
01-12-2025,P0287,23755252.47,Central,Suspension,400 kV GIS,18,80,1,12,54,111.78,Low,18.59,1.81,13.64,1.48,15,14.57,3,7,10,8,4.21,9.27,750
01-04-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,50,103.88,Low,13.92,1.39,10.58,1.15,15,11.3,1,4,7,5,2.18,6.98,724
01-05-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,29,104.83,Low,18.99,1.86,14.11,1.53,21,15.1,1,3,5,5,2.21,9.35,724
01-06-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,53,108.24,Low,24.13,2.35,17.79,1.93,26,18.88,2,3,5,4,2.24,12,724
01-07-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,36,105.37,Low,19.99,1.97,15.18,1.64,22,16.08,1,4,7,4,2.39,10.16,724
01-08-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,28,111.78,Low,20.34,2.08,15.16,1.65,23,16.3,1,4,7,5,2.48,10.43,724
01-09-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,58,107.36,Low,27.05,2.73,19.69,2.17,29,21.14,2,4,7,4,2.5,13.12,724
01-10-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,23,107.47,Low,27.7,2.86,21.07,2.29,30,22.17,1,3,6,4,2.17,13.82,724
01-11-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,48,106.58,Low,27.86,2.82,21.21,2.28,31,22.45,1,3,7,4,2.48,14.32,724
01-12-2025,P0288,22734689.88,North,Transposition,220 kV AIS,18,80,4,12,31,114.66,Low,26.83,2.75,20.41,2.16,30,21.32,1,3,5,5,2.35,13.75,724
01-04-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,43,103.03,Medium,13.17,1.33,9.97,1.06,16,10.55,2,3,6,5,2.23,6.62,486
01-05-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,31,103.26,Medium,18.91,1.89,14.08,1.5,24,15.2,2,4,7,5,2.33,9.4,486
01-06-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,44,107.66,Medium,24.68,2.48,18.69,1.97,30,19.36,2,4,7,4,2.42,12.46,486
01-07-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,51,107.26,Medium,20.62,2.05,15.52,1.65,25,16.52,1,3,6,5,2.26,10.14,486
01-08-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,36,105.77,Medium,19.97,1.97,15.15,1.58,24,15.81,2,3,5,4,2.05,9.99,486
01-09-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,40,111.07,Medium,23.98,2.37,17.86,1.88,30,18.8,1,4,5,5,2.07,12.04,486
01-10-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,31,112.59,Medium,22.24,2.27,17.03,1.81,28,17.51,1,3,5,4,2.33,11.24,486
01-11-2025,P0289,14767723.08,East,Suspension,132 kV AIS,18,50,4,11,27,116.18,Medium,18.65,1.9,14.01,1.52,24,14.87,1,3,5,4,2.23,9.56,486
01-04-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,38,103.73,Low,5.71,0.57,4.33,0.45,143,4.57,3,10,16,13,6.49,2.85,213
01-05-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,55,102.65,Low,8.19,0.82,6.25,0.65,209,6.59,3,9,15,12,6.26,4.19,213
01-06-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,30,107.76,Low,10.73,1.08,8.14,0.86,270,8.45,3,9,16,12,6.42,5.29,213
01-07-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,42,110.02,Low,9.1,0.89,6.72,0.71,223,7.14,4,10,16,13,6.17,4.48,213
01-08-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,33,105.47,Low,8.87,0.88,6.51,0.69,218,6.92,3,10,15,13,6.27,4.36,213
01-09-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,47,111.82,Low,10.39,1.07,8.03,0.83,264,8.25,4,10,16,13,6.48,5.24,213
01-10-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,22,109.46,Low,9.82,0.96,7.29,0.79,240,7.7,3,10,15,12,6.44,4.99,213
01-11-2025,P0290,7172995.89,East,Suspension,765 kV GIS,18,200,4,11,45,110.01,Low,8.24,0.84,6.21,0.67,210,6.77,3,9,17,13,6.14,4.17,213
01-04-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,18,102.24,High,31.3,3.17,24.16,2.5,72,25.12,1,4,5,5,2.05,15.53,1621
01-05-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,29,104.06,High,42.97,4.29,31.23,3.39,99,33.76,2,4,5,5,2.34,21.11,1621
01-06-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,26,104.69,High,53.12,5.25,40.02,4.18,121,43.28,1,4,6,4,2.37,26.43,1621
01-07-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,26,105.24,High,44.29,4.4,33.32,3.62,101,36.62,1,3,5,5,2.31,22.15,1621
01-08-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,34,105.67,High,45.43,4.58,34.1,3.75,105,36.13,2,4,5,5,2.34,22.75,1621
01-09-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,14,105.95,High,59.5,6.04,45.47,4.76,137,48.15,2,4,5,4,2.03,29.59,1621
01-10-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,31,114.83,High,63.91,6.26,47.11,5.13,147,49.88,1,4,5,4,2.35,31.47,1621
01-11-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,15,113.64,High,63.49,6.4,48.22,4.97,144,50.56,1,3,7,5,2.02,31.43,1621
01-12-2025,P0291,50454203.69,West,Terminal,220 kV AIS,18,80,4,12,33,112.07,High,61.71,5.97,46.39,4.89,140,47.87,2,3,7,4,2.13,29.94,1621
01-03-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,22,102.33,Low,8.46,0.82,6.34,0.65,52,6.69,2,3,6,4,2.07,4.09,406
01-04-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,24,102.84,Low,11.2,1.14,8.64,0.92,71,9.07,2,3,7,4,2.06,5.77,406
01-05-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,37,102.75,Low,14.25,1.43,11.1,1.18,91,11.57,2,3,7,4,2.24,7.13,406
01-06-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,42,105.86,Low,17.2,1.74,12.72,1.36,108,13.81,1,3,6,4,2.49,8.55,406
01-07-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,34,105.75,Low,13.71,1.36,10.13,1.09,89,10.82,1,3,7,4,2.06,6.93,406
01-08-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,23,111.65,Low,13.14,1.31,10.04,1.06,84,10.83,1,3,6,4,2.47,6.67,406
01-09-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,42,104.71,Low,16.12,1.62,12.38,1.3,105,12.88,2,3,6,4,2.02,8.07,406
01-10-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,46,105.58,Low,15.51,1.58,11.96,1.26,98,12.42,1,4,5,5,2.25,7.83,406
01-11-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,27,107.74,Low,14.25,1.43,11.04,1.15,93,11.46,2,3,5,4,2.05,7.18,406
01-12-2025,P0292,13482852.62,East,Transposition,220 kV AIS,18,50,3,12,43,107.96,Low,12.53,1.27,9.56,1,79,9.94,2,4,5,5,2.04,6.34,406
01-01-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,43,101.31,Low,23.4,2.31,17.06,1.86,104,18.52,4,12,21,17,8.25,11.36,1018
01-02-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,38,102.52,Low,29.16,2.91,22.13,2.32,131,23.84,4,12,22,16,8.02,15.04,1018
01-03-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,56,103.35,Low,38.37,3.79,28.09,3.07,170,29.82,4,13,20,17,8.03,18.8,1018
01-04-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,25,102.58,Low,45.13,4.56,33.43,3.59,207,35.83,4,13,22,17,8.5,22.9,1018
01-05-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,30,107.22,Low,51,5.06,38.06,4.07,228,41.19,4,12,22,16,8.42,24.99,1018
01-06-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,46,108.69,Low,53.8,5.2,39.87,4.22,242,42.4,5,13,20,16,8.47,26.13,1018
01-07-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,38,107.14,Low,36.42,3.64,27.85,2.9,166,29.51,5,12,20,17,8.41,18.25,1018
01-08-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,31,110.43,Low,29.98,3.05,22.92,2.39,136,24.62,5,12,22,17,8.46,15.39,1018
01-09-2025,P0293,34723696.81,West,Suspension,HVDC,18,150,1,9,36,112.55,Low,30.72,3.11,23.29,2.43,139,24.52,5,12,22,17,8.47,15.24,1018
01-03-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,51,103.59,Low,18.56,1.85,14.26,1.46,68,14.74,3,6,11,8,4.22,9.37,913
01-04-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,41,104.51,Low,25.36,2.54,19.47,2.03,93,20.76,3,6,11,9,4.28,13,913
01-05-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,44,104.87,Low,32.46,3.26,24,2.62,119,25.55,2,7,11,8,4.49,16.48,913
01-06-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,49,108.75,Low,38.63,3.81,28.97,3.16,145,30.59,3,7,10,9,4.35,19.1,913
01-07-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,53,108.13,Low,31.44,3.11,23.18,2.52,116,25.13,3,6,10,8,4.2,15.26,913
01-08-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,28,104.44,Low,29.53,2.98,22.04,2.41,110,23.43,2,7,11,8,4.11,15.06,913
01-09-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,28,113.23,Low,35.92,3.62,27.4,2.96,132,29.11,3,6,11,8,4.33,18.28,913
01-10-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,40,106.38,Low,34.78,3.52,26.32,2.8,133,28.05,3,7,12,9,4.22,17.77,913
01-11-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,41,112.1,Low,32.05,3.29,24.18,2.59,119,26.32,2,6,11,9,4.31,16.45,913
01-12-2025,P0294,28486639.04,South,Terminal,400 kV GIS,18,200,3,12,53,115.14,Low,27.65,2.8,20.69,2.24,103,22.33,2,6,11,9,4.22,14.02,913
01-03-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,42,104.25,Low,22.81,2.26,17.23,1.8,122,18.44,2,7,11,8,4.15,11.36,1116
01-04-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,57,104.91,Low,30.81,3.1,23.05,2.5,168,25.4,2,7,12,8,4.04,15.87,1116
01-05-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,28,106.09,Low,40.51,3.93,29.57,3.25,214,31.36,3,6,11,8,4.41,19.75,1116
01-06-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,56,104.66,Low,46.7,4.76,34.97,3.86,249,37.46,2,7,12,8,4.29,23.29,1116
01-07-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,27,108.08,Low,37.68,3.81,28.07,3.05,198,29.72,3,6,12,9,4.07,18.65,1116
01-08-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,53,110.14,Low,37.1,3.61,27.58,2.88,190,28.82,3,7,12,9,4.35,18.08,1116
01-09-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,54,109.12,Low,45.28,4.36,33.89,3.49,237,35.45,2,7,11,8,4.29,22.04,1116
01-10-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,38,109.54,Low,43.01,4.3,32.48,3.48,233,33.97,3,7,11,9,4.1,21.46,1116
01-11-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,55,115.18,Low,39.68,3.92,29.95,3.16,207,31.42,3,7,11,9,4.4,19.8,1116
01-12-2025,P0295,35346140.97,East,Suspension,400 kV AIS,18,200,3,12,23,114.18,Low,33.75,3.42,25.74,2.76,181,27.15,2,7,12,9,4.24,16.83,1116
01-03-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,47,104.24,Medium,15.81,1.55,11.73,1.27,126,12.74,4,10,15,12,6.47,7.83,617
01-04-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,34,105.28,Medium,22.65,2.3,17.48,1.86,182,18.04,3,9,17,13,6.07,11.41,617
01-05-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,22,102.68,Medium,29.21,2.99,22.38,2.41,238,23.71,4,10,15,12,6.46,14.72,617
01-06-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,51,107.45,Medium,35.65,3.44,26.18,2.83,273,27.81,4,10,15,13,6.47,17.53,617
01-07-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,45,108.9,Medium,26.54,2.7,20.46,2.17,214,21.29,3,10,16,12,6.3,13.53,617
01-08-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,20,110.68,Medium,24.38,2.43,18,1.94,195,19.81,4,9,16,13,6.49,11.97,617
01-09-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,55,105.65,Medium,26.74,2.75,19.93,2.18,218,21.4,4,10,15,13,6.37,13.62,617
01-10-2025,P0296,19495368.28,North,Suspension,765 kV AIS,12,200,3,10,31,111.97,Medium,23.02,2.28,17.55,1.83,180,18.67,3,9,15,13,6.2,11.39,617
01-02-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,26,101.94,Medium,7.85,0.76,5.85,0.61,36,6.06,2,6,10,9,4.33,3.8,317
01-03-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,40,102.42,Medium,11.3,1.1,8.59,0.91,54,9.08,3,7,11,8,4.18,5.52,317
01-04-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,52,102.31,Medium,14.53,1.46,11.15,1.17,69,11.56,2,6,10,9,4.11,7.27,317
01-05-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,25,104.2,Medium,17.35,1.74,12.83,1.39,83,13.77,2,6,10,9,4.39,8.48,317
01-06-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,20,107.62,Medium,18.55,1.88,14.08,1.5,89,14.95,2,7,11,9,4.39,9.23,317
01-07-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,29,109.45,Medium,13.03,1.33,10.13,1.06,63,10.73,2,7,11,8,4.33,6.64,317
01-08-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,31,108.32,Medium,10.95,1.11,8.47,0.9,53,8.94,3,6,10,9,4.14,5.47,317
01-09-2025,P0297,10829853.99,Central,Suspension,400 kV AIS,18,150,2,9,42,108.3,Medium,11.4,1.14,8.53,0.88,54,9.04,3,6,12,9,4.49,5.65,317
01-04-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,30,105.78,Low,12.82,1.31,9.79,1.02,89,10.56,3,6,12,9,4.41,6.44,483
01-05-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,42,103.02,Low,19.17,1.92,14.22,1.49,125,15.06,2,6,12,9,4.08,9.23,483
01-06-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,38,108.78,Low,24.36,2.46,18.17,1.9,162,19.66,2,7,10,8,4.16,12.27,483
01-07-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,39,109.08,Low,20.41,2.05,14.99,1.6,136,16.25,3,7,12,9,4.27,10.2,483
01-08-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,46,110.35,Low,19.67,1.97,14.75,1.57,134,15.72,3,7,12,8,4.43,9.7,483
01-09-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,34,113.5,Low,23.5,2.36,17.67,1.87,162,19.27,2,6,12,8,4.04,11.93,483
01-10-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,53,113.18,Low,22.04,2.23,16.41,1.79,147,17.39,2,6,11,9,4.29,11.27,483
01-11-2025,P0298,15296955.19,Central,Tension,400 kV AIS,18,50,4,11,55,110.74,Low,19.13,1.9,14.14,1.53,126,14.99,3,6,10,8,4.32,9.57,483
01-03-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,29,103.11,Low,7.56,0.75,5.57,0.6,139,5.98,2,6,12,9,4.23,3.69,255
01-04-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,43,102.22,Low,11.45,1.15,8.35,0.9,206,9.12,3,7,11,9,4.48,5.69,255
01-05-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,39,106,Low,14.45,1.49,11.17,1.17,275,11.82,2,7,12,8,4,7.31,255
01-06-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,35,105.52,Low,17.31,1.67,12.63,1.38,315,13.49,3,6,12,8,4.36,8.66,255
01-07-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,40,110.24,Low,12.66,1.28,9.33,1.02,237,10.09,3,7,10,8,4.03,6.24,255
01-08-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,56,107.61,Low,10.52,1.08,7.96,0.84,199,8.4,2,7,12,8,4.06,5.36,255
01-09-2025,P0299,8964842.81,North,Suspension,400 kV AIS,28,100,3,9,59,105.57,Low,10.73,1.09,7.99,0.87,196,8.55,3,6,10,8,4.09,5.42,255
01-02-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,30,101.12,High,3.55,0.34,2.63,0.28,13,2.81,4,10,16,12,6.05,1.77,161
01-03-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,39,102.98,High,4.91,0.49,3.76,0.39,18,3.92,4,10,17,13,6.37,2.48,161
01-04-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,12,105.49,High,6.36,0.63,4.76,0.5,23,5.1,3,9,17,12,6.46,3.12,161
01-05-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,24,106.14,High,7.69,0.76,5.58,0.59,28,6.13,4,9,17,12,6.08,3.81,161
01-06-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,12,108.31,High,8.22,0.85,6.33,0.67,31,6.72,3,9,15,12,6.27,4.22,161
01-07-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,12,109.99,High,6.13,0.63,4.56,0.5,23,5.04,3,9,15,12,6.47,3.06,161
01-08-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,24,104.48,High,5.5,0.54,4.1,0.45,20,4.47,4,9,15,13,6.16,2.78,161
01-09-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,18,108.13,High,6.12,0.6,4.44,0.48,22,4.83,3,9,15,12,6.27,2.98,161
01-10-2025,P0300,4709723.73,North,Suspension,765 kV AIS,12,80,2,10,26,113.63,High,5.15,0.52,3.92,0.41,19,4.08,4,9,15,12,6.3,2.62,161
01-02-2025,P0301,36238418.71,North,Transposition,220 kV GIS,18,100,2,7,46,101.24,Low,36.72,3.66,27.26,2.96,173,29.27,2,3,6,5,2.28,18.43,1122
01-03-2025,P0301,36238418.71,North,Transposition,220 kV GIS,18,100,2,7,20,104.41,Low,58.04,5.84,43.95,4.58,271,46.04,1,3,5,5,2.18,28.94,1122
01-04-2025,P0301,36238418.71,North,Transposition,220 kV GIS,18,100,2,7,24,102.3,Low,74.37,7.44,55.57,5.97,356,60.53,2,3,5,4,2.13,37.67,1122
01-05-2025,P0301,36238418.71,North,Transposition,220 kV GIS,18,100,2,7,26,103.4,Low,83.47,8.5,62.2,6.7,400,67.82,2,3,5,4,2.05,42,1122
01-06-2025,P0301,36238418.71,North,Transposition,220 kV GIS,18,100,2,7,27,108.16,Low,83.85,8.14,61.64,6.52,397,65.69,1,4,6,4,2.27,41.31,1122
01-07-2025,P0301,36238418.71,North,Transposition,220 kV GIS,18,100,2,7,51,107.41,Low,49.53,4.82,37.18,3.92,234,38.92,1,3,6,4,2.44,24.07,1122
01-04-2025,P0302,49426980.43,East,Terminal,400 kV AIS,28,50,4,9,52,105.74,Medium,49.23,5.09,38.23,4.03,242,40.21,3,6,10,9,4.42,24.66,1396
01-05-2025,P0302,49426980.43,East,Terminal,400 kV AIS,28,50,4,9,40,102.71,Medium,77.95,7.9,58.57,6.29,385,62.14,2,6,12,9,4.08,39.64,1396
01-06-2025,P0302,49426980.43,East,Terminal,400 kV AIS,28,50,4,9,24,103.04,Medium,102.66,10.17,78.26,8.2,501,81.74,2,6,12,9,4.47,50.6,1396
01-07-2025,P0302,49426980.43,East,Terminal,400 kV AIS,28,50,4,9,39,108.15,Medium,80.28,8.08,61.13,6.47,395,64.97,3,6,12,8,4.16,41.07,1396
01-08-2025,P0302,49426980.43,East,Terminal,400 kV AIS,28,50,4,9,57,111.03,Medium,70.32,7.15,53.11,5.64,338,56.45,2,6,12,8,4.28,35.73,1396
01-09-2025,P0302,49426980.43,East,Terminal,400 kV AIS,28,50,4,9,33,105.66,Medium,72.03,7.27,52.84,5.78,349,57.98,2,7,10,8,4.21,35.94,1396
01-02-2025,P0303,53664588.2,West,Transposition,220 kV AIS,28,150,2,7,37,101.61,Medium,54.69,5.37,41.23,4.29,99,43.83,1,4,6,4,2.12,26.85,1673
01-03-2025,P0303,53664588.2,West,Transposition,220 kV AIS,28,150,2,7,40,102.57,Medium,86.95,8.51,65.36,6.92,156,68.06,2,4,6,4,2.13,42.77,1673
01-04-2025,P0303,53664588.2,West,Transposition,220 kV AIS,28,150,2,7,20,105.47,Medium,113.8,11.44,82.75,9.05,206,89.7,1,3,7,4,2.3,56.86,1673
01-05-2025,P0303,53664588.2,West,Transposition,220 kV AIS,28,150,2,7,41,103.43,Medium,126.06,12.42,93.26,10.14,224,100.34,2,4,6,4,2.13,62.88,1673
01-06-2025,P0303,53664588.2,West,Transposition,220 kV AIS,28,150,2,7,55,104.23,Medium,121.01,12.07,93.02,9.89,218,98.22,2,3,6,5,2.49,61.91,1673
01-07-2025,P0303,53664588.2,West,Transposition,220 kV AIS,28,150,2,7,38,103.96,Medium,71.84,7.29,55.77,5.87,132,59.25,2,3,5,5,2.2,36.07,1673
01-03-2025,P0304,8614015.2,East,Tension,220 kV GIS,18,50,3,9,29,103.41,Medium,7.5,0.75,5.77,0.62,127,6.03,2,4,5,5,2.16,3.8,259
