timestamp,project_id,budget,project_location,tower_type,substation_type,tax_rate,project_size_km,project_start_month,project_end_month,lead_time_days,commodity_price_index,region_risk_flag,quantity_steel_tons,quantity_copper_tons,quantity_cement_tons,quantity_aluminum_tons,quantity_insulators_count,quantity_conductors_tons,quantity_transformers_count,quantity_switchgears_count,quantity_cables_count,quantity_protective_relays_count,quantity_oil_tons,quantity_foundation_concrete_tons,quantity_bolts_count,start_date,end_date,project_duration_days,season
01-07-2025,P0244,25638131.78,North,Terminal,132 kV GIS,28,50,2,9,41,109.8,Medium,38.310136986301366,3.19,23.83,2.52,297,24.91,1,3,7,4,2.19,15.83,753,2022-01-03,2022-06-02,150,Winter
01-08-2025,P0244,25638131.78,North,Terminal,132 kV GIS,28,50,2,9,32,108.04,Medium,33.1033397260274,2.59,19.47,2.07,248,21.25,2,3,7,5,2.4,12.9,753,2023-06-02,2023-09-23,113,Summer
01-09-2025,P0244,25638131.78,North,Terminal,132 kV GIS,28,50,2,9,56,109.3,Medium,26.570034246575347,2.63,20.06,2.1,245,21.14,1,3,6,4,2.39,13.38,753,2022-07-04,2022-10-03,91,Monsoon
01-04-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,59,102.77,Low,42.16303013698631,3.34,25.25,2.66,76,26.71,2,6,12,9,4.07,16.98,1406,2023-06-28,2023-10-12,106,Summer
01-05-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,45,103.52,Low,58.53109041095891,4.8,35.55,3.82,106,37.72,3,7,11,9,4.16,23.58,1406,2025-04-02,2025-07-05,94,Summer
01-06-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,32,103.03,Low,80.21296438356164,6.06,44.83,4.91,134,48.6,2,6,10,9,4.03,30.42,1406,2023-03-27,2023-08-23,149,Summer
01-07-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,31,103.63,Low,68.31162739726028,4.98,37.33,4.06,112,41.32,3,6,11,8,4.5,25.45,1406,2023-04-28,2023-10-06,161,Summer
01-08-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,57,109.0,Low,66.2601876712329,5.03,37.36,4.01,113,41.05,2,6,12,8,4.49,25.79,1406,2023-03-17,2023-07-22,127,Summer
01-09-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,27,106.81,Low,80.8123589041096,6.27,48.32,5.11,143,50.16,3,6,12,9,4.12,31.52,1406,2025-03-20,2025-07-19,121,Summer
01-10-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,49,113.89,Low,80.61203835616439,6.35,46.81,4.95,141,50.57,2,6,10,8,4.21,31.04,1406,2022-05-26,2022-09-25,122,Summer
01-11-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,24,112.99,Low,77.08424794520548,5.81,42.85,4.59,129,46.69,3,7,11,9,4.2,29.45,1406,2023-05-19,2023-11-02,167,Summer
01-12-2025,P0245,47793669.1,East,Transposition,400 kV AIS,18,200,4,12,26,115.07,Low,64.54289178082193,4.92,36.51,3.92,109,38.93,2,6,10,8,4.18,24.4,1406,2023-05-13,2023-09-29,139,Summer
01-02-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,31,102.72,Medium,8.62158904109589,0.72,5.34,0.56,64,5.69,2,3,7,5,2.21,3.55,254,2023-10-21,2024-04-02,164,Winter
01-03-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,56,101.77,Medium,12.99358904109589,1.07,7.92,0.86,96,8.4,1,3,6,5,2.01,5.24,254,2024-11-27,2025-04-30,154,Winter
01-04-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,26,105.5,Medium,14.234695890410958,1.41,10.24,1.13,124,11.01,1,4,6,4,2.28,6.84,254,2022-08-04,2022-11-26,114,Monsoon
01-05-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,31,104.13,Medium,19.746876712328767,1.6,12.04,1.32,144,12.88,2,3,7,5,2.27,8.21,254,2024-10-20,2025-03-25,156,Winter
01-06-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,31,107.62,Medium,19.090232876712328,1.67,12.45,1.35,153,13.38,1,4,7,5,2.18,8.45,254,2022-02-06,2022-05-18,101,Winter
01-07-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,43,109.6,Medium,13.040383561643836,1.11,8.35,0.88,101,8.87,2,4,5,5,2.43,5.59,254,2022-01-23,2022-05-26,123,Winter
01-08-2025,P0246,7415813.41,West,Suspension,132 kV AIS,18,150,2,8,33,104.69,Medium,9.308971232876713,0.84,6.32,0.69,78,6.95,2,4,5,5,2.5,4.19,254,2022-07-03,2022-11-29,149,Monsoon
01-03-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,31,103.75,Low,16.768931506849313,1.5,11.53,1.2,40,12.05,3,9,15,12,6.34,7.45,888,2023-02-19,2023-05-26,96,Winter
01-04-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,54,103.6,Low,26.91127397260274,1.98,15.09,1.61,52,15.81,3,9,17,12,6.09,9.87,888,2022-06-05,2022-11-07,155,Summer
01-05-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,35,107.39,Low,33.472246575342474,2.46,18.7,1.98,65,20.08,4,10,16,13,6.33,12.6,888,2025-03-14,2025-08-09,148,Summer
01-06-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,35,105.4,Low,36.99122191780822,2.95,22.61,2.39,77,23.73,3,9,15,12,6.38,14.63,888,2025-05-04,2025-08-08,96,Summer
01-07-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,23,106.24,Low,27.505150684931504,2.44,17.89,1.94,62,19.5,3,10,17,12,6.24,11.87,888,2025-02-27,2025-06-21,114,Winter
01-08-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,54,111.98,Low,26.993342465753425,2.39,17.87,1.87,62,19.16,4,10,16,12,6.17,11.8,888,2024-07-28,2025-01-24,180,Monsoon
01-09-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,51,112.98,Low,38.69555890410959,2.97,22.89,2.38,78,24.3,3,10,16,12,6.17,14.97,888,2022-05-14,2022-09-15,124,Summer
01-10-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,38,112.47,Low,37.03479452054795,3.06,23.26,2.54,81,25.26,3,10,15,12,6.37,15.71,888,2024-10-27,2025-03-07,131,Winter
01-11-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,45,112.99,Low,40.57892465753425,3.16,23.27,2.52,81,25.09,4,10,16,13,6.35,15.51,888,2024-03-18,2024-07-25,129,Summer
01-12-2025,P0247,30112182.11,Central,Tension,765 kV GIS,18,80,3,12,35,109.08,Low,36.00505479452055,2.99,22.33,2.41,77,23.49,3,9,15,13,6.12,14.76,888,2024-10-10,2025-03-06,147,Winter
01-02-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,38,101.9,Medium,26.283013698630135,2.24,16.65,1.79,86,17.97,3,9,16,12,6.16,11.29,1382,2022-01-07,2022-05-17,130,Winter
01-03-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,22,103.71,Medium,37.08440547945205,2.99,21.78,2.34,114,23.59,4,10,17,13,6.09,14.86,1382,2023-04-27,2023-08-07,102,Summer
01-04-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,28,105.57,Medium,49.13950136986302,3.68,27.28,2.94,143,29.43,4,10,15,12,6.41,18.52,1382,2023-04-27,2023-09-12,138,Summer
01-05-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,48,102.61,Medium,58.80705479452055,4.4,32.56,3.54,172,35.54,4,10,17,13,6.26,22.04,1382,2025-05-22,2025-10-29,160,Summer
01-06-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,51,107.65,Medium,56.647397260273976,4.99,37.25,4.1,200,40.3,4,10,17,13,6.28,25.36,1382,2023-11-27,2024-02-25,90,Winter
01-07-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,54,104.41,Medium,41.77271095890411,3.97,29.28,3.15,152,31.72,3,10,15,13,6.21,20.01,1382,2023-08-01,2023-12-18,139,Monsoon
01-08-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,30,106.66,Medium,48.73024109589042,3.82,27.66,3.0,148,29.6,4,9,15,13,6.46,18.65,1382,2022-03-06,2022-07-15,131,Summer
01-09-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,42,107.17,Medium,60.981468493150686,4.66,34.59,3.7,181,36.3,4,9,17,13,6.02,22.75,1382,2022-03-09,2022-08-10,154,Summer
01-10-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,51,106.04,Medium,58.88348219178082,4.54,34.1,3.74,184,36.99,3,9,17,13,6.49,22.97,1382,2023-04-21,2023-08-11,112,Summer
01-11-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,45,109.17,Medium,53.18168493150685,4.4,33.65,3.5,175,34.87,3,10,15,13,6.09,21.66,1382,2022-02-19,2022-07-28,159,Winter
01-12-2025,P0248,43025613.06,West,Tension,765 kV AIS,18,80,2,12,29,107.71,Medium,42.523187671232876,4.01,30.27,3.2,159,32.75,3,10,16,13,6.23,20.59,1382,2024-08-22,2024-12-21,121,Monsoon
01-04-2025,P0249,40587086.9,North,Terminal,220 kV AIS,12,50,4,9,43,103.44,Medium,55.74649315068494,4.48,33.78,3.49,177,35.1,2,3,7,4,2.31,21.8,1235,2023-05-28,2023-09-12,107,Summer
01-05-2025,P0249,40587086.9,North,Terminal,220 kV AIS,12,50,4,9,37,104.87,Medium,89.85839726027397,7.11,53.2,5.66,288,55.31,1,4,7,5,2.31,34.79,1235,2023-03-03,2023-07-14,133,Summer
01-06-2025,P0249,40587086.9,North,Terminal,220 kV AIS,12,50,4,9,43,105.64,Medium,94.17015616438357,8.96,66.78,7.22,370,73.94,2,3,6,4,2.15,44.64,1235,2024-07-20,2024-11-14,117,Monsoon
01-07-2025,P0249,40587086.9,North,Terminal,220 kV AIS,12,50,4,9,45,107.7,Medium,86.3762191780822,7.28,54.84,5.8,292,57.0,2,4,6,5,2.13,35.25,1235,2024-12-06,2025-04-24,139,Winter
01-08-2025,P0249,40587086.9,North,Terminal,220 kV AIS,12,50,4,9,29,110.37,Medium,82.53526027397261,6.32,47.77,5.15,259,51.4,1,4,7,5,2.47,31.86,1235,2022-05-31,2022-10-08,130,Summer
01-09-2025,P0249,40587086.9,North,Terminal,220 kV AIS,12,50,4,9,41,112.86,Medium,67.89412602739725,6.43,47.24,5.17,255,51.46,1,4,7,5,2.35,31.48,1235,2023-07-06,2023-11-06,123,Monsoon
01-01-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,52,100.84,Low,41.4986301369863,3.37,25.11,2.66,138,26.96,4,13,21,17,8.33,16.56,1300,2024-12-18,2025-06-06,170,Winter
01-02-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,54,102.2,Low,53.03424657534246,4.31,33.38,3.45,187,35.57,4,13,22,16,8.19,21.82,1300,2022-02-19,2022-07-09,140,Winter
01-03-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,24,101.56,Low,63.463356164383555,5.61,43.02,4.57,236,45.66,4,13,21,17,8.03,28.76,1300,2023-10-07,2024-01-16,101,Winter
01-04-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,53,105.72,Low,69.53846301369863,6.64,50.02,5.34,283,54.55,5,13,21,17,8.26,33.88,1300,2024-08-12,2024-11-24,104,Monsoon
01-05-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,59,104.06,Low,78.39342739726027,7.27,54.13,5.77,308,58.48,4,13,20,17,8.02,36.22,1300,2024-08-17,2025-01-01,137,Monsoon
01-06-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,22,103.95,Low,96.86161506849317,7.42,55.24,5.81,312,58.18,5,12,22,16,8.06,37.42,1300,2025-05-23,2025-10-27,157,Summer
01-07-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,53,103.83,Low,65.47160821917808,4.85,36.32,3.85,205,39.39,5,13,22,16,8.47,23.73,1300,2023-04-22,2023-10-11,172,Summer
01-08-2025,P0250,42265913.38,North,Tension,HVDC,12,150,1,8,27,109.67,Low,46.70874246575343,3.73,27.78,2.98,152,29.3,5,12,21,17,8.11,18.69,1300,2025-04-18,2025-08-04,108,Summer
01-03-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,22,103.49,Low,9.17445205479452,0.68,5.18,0.54,101,5.46,3,9,15,13,6.37,3.41,367,2024-05-18,2024-11-06,172,Summer
01-04-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,50,102.11,Low,9.42873287671233,0.92,6.83,0.73,140,7.46,4,10,17,13,6.28,4.49,367,2024-08-03,2024-11-06,95,Monsoon
01-05-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,49,105.1,Low,12.59092602739726,1.16,8.65,0.94,176,9.06,4,9,15,12,6.14,5.67,367,2022-07-30,2023-01-15,169,Monsoon
01-06-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,26,106.77,Low,17.02816438356164,1.38,10.4,1.09,207,10.89,4,10,17,13,6.18,6.92,367,2022-11-27,2023-05-09,163,Winter
01-07-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,42,109.62,Low,14.738372602739728,1.09,8.23,0.87,165,8.78,4,10,16,12,6.33,5.46,367,2024-03-07,2024-08-02,148,Summer
01-08-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,25,111.9,Low,12.711013698630138,1.1,8.28,0.87,164,8.8,3,9,15,12,6.18,5.48,367,2024-12-11,2025-04-16,126,Winter
01-09-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,37,110.29,Low,17.47256575342466,1.34,10.2,1.1,209,10.69,4,10,17,12,6.09,6.87,367,2023-04-13,2023-08-08,117,Summer
01-10-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,31,105.44,Low,14.227027397260274,1.34,10.08,1.08,207,11.1,4,9,15,13,6.12,6.93,367,2022-08-02,2022-11-15,105,Monsoon
01-11-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,43,106.13,Low,14.615506849315068,1.3,9.77,1.05,202,10.43,3,9,16,13,6.17,6.47,367,2022-08-27,2023-02-01,158,Monsoon
01-12-2025,P0251,11456271.25,Central,Transposition,765 kV GIS,18,50,3,12,59,110.6,Low,13.82772602739726,1.22,9.07,0.95,179,9.66,4,10,16,13,6.48,5.93,367,2024-10-28,2025-02-19,114,Winter
01-02-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,50,101.89,Low,39.419260273972604,3.5,25.5,2.73,82,27.51,4,9,17,13,6.47,17.31,1602,2023-02-11,2023-05-29,107,Winter
01-03-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,43,103.14,Low,65.31197260273973,4.87,36.54,3.86,117,38.65,4,9,15,13,6.38,24.58,1602,2024-06-19,2024-11-06,140,Summer
01-04-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,33,105.45,Low,66.26639589041096,6.22,46.59,5.04,150,49.92,3,9,17,13,6.14,31.46,1602,2024-07-03,2024-11-21,141,Monsoon
01-05-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,35,105.93,Low,83.87663013698631,7.53,55.36,5.99,183,58.64,3,10,16,12,6.36,37.77,1602,2023-01-23,2023-05-02,99,Winter
01-06-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,30,108.07,Low,105.31249315068496,8.32,61.37,6.6,202,65.18,4,9,17,13,6.29,40.87,1602,2024-05-26,2024-09-11,108,Summer
01-07-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,52,106.31,Low,65.21964657534247,6.05,46.41,4.98,148,49.91,3,10,16,12,6.31,30.86,1602,2022-09-30,2023-01-24,116,Monsoon
01-08-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,28,104.7,Low,72.5050082191781,5.42,41.39,4.37,129,42.96,4,9,17,13,6.03,27.52,1602,2025-05-09,2025-09-28,142,Summer
01-09-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,26,109.21,Low,80.79501506849317,6.1,45.4,4.84,144,48.41,3,9,17,12,6.37,29.64,1602,2022-06-06,2022-11-24,171,Summer
01-10-2025,P0252,58389550.78,East,Terminal,765 kV GIS,28,200,2,10,48,111.17,Low,62.413698630136984,5.06,39.06,4.11,123,41.16,3,10,15,13,6.26,26.02,1602,2023-02-06,2023-06-28,142,Winter
01-03-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,40,104.45,Medium,13.95185753424658,1.03,7.74,0.81,101,8.05,3,6,11,9,4.16,5.16,603,2025-05-01,2025-10-10,162,Summer
01-04-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,40,105.15,Medium,17.711054794520546,1.34,10.27,1.1,129,10.7,3,6,12,9,4.32,6.68,603,2024-06-12,2024-10-30,140,Summer
01-05-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,46,105.98,Medium,21.551878082191784,1.71,12.75,1.36,167,13.28,2,6,12,9,4.2,8.34,603,2024-06-10,2024-09-21,103,Summer
01-06-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,48,106.38,Medium,21.313627397260277,1.99,15.17,1.64,199,16.13,2,7,10,9,4.36,9.95,603,2025-07-01,2025-11-22,144,Monsoon
01-07-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,53,109.81,Medium,22.44397808219178,1.63,12.0,1.28,161,13.01,2,6,10,9,4.18,8.16,603,2022-06-30,2022-12-23,176,Summer
01-08-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,48,106.8,Medium,18.039328767123287,1.62,12.28,1.29,156,12.81,2,7,10,9,4.36,7.92,603,2024-08-21,2025-02-13,176,Monsoon
01-09-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,58,106.98,Medium,26.1205397260274,2.02,15.58,1.65,200,16.63,2,7,11,9,4.23,10.13,603,2023-05-09,2023-09-02,116,Summer
01-10-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,23,106.59,Medium,23.934794520547943,2.13,15.8,1.73,205,17.1,2,6,10,8,4.01,10.45,603,2024-01-14,2024-04-29,106,Winter
01-11-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,45,115.8,Medium,25.82975342465753,2.1,15.86,1.71,207,16.84,3,7,10,9,4.0,10.34,603,2022-10-09,2023-03-12,154,Winter
01-12-2025,P0253,22609410.74,South,Tension,400 kV GIS,28,100,3,12,26,115.71,Medium,26.447254794520553,2.03,15.24,1.64,197,16.03,3,7,12,8,4.11,10.23,603,2022-06-08,2022-10-13,127,Summer
01-02-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,44,102.67,Low,48.21544109589041,4.55,34.01,3.75,110,36.54,2,3,5,4,2.3,22.85,1900,2022-09-16,2022-12-31,106,Monsoon
01-03-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,54,102.79,Low,90.58929452054795,6.78,50.21,5.43,165,52.81,2,4,5,5,2.02,33.61,1900,2025-03-20,2025-08-14,147,Summer
01-04-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,48,103.58,Low,100.7910410958904,8.87,64.95,6.91,212,70.48,1,4,7,4,2.43,44.17,1900,2022-10-24,2023-02-22,121,Winter
01-05-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,23,105.48,Low,136.79987260273973,10.21,78.03,8.32,247,81.29,2,3,7,5,2.37,50.54,1900,2022-06-10,2022-11-24,167,Summer
01-06-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,52,105.06,Low,142.51908904109592,11.4,85.19,8.94,269,91.1,1,3,6,4,2.23,56.89,1900,2025-06-24,2025-11-02,131,Summer
01-07-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,57,105.86,Low,96.55199999999999,8.09,58.74,6.4,189,64.44,1,3,5,5,2.09,39.97,1900,2023-12-30,2024-05-24,146,Winter
01-08-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,36,105.39,Low,76.91698630136987,6.68,48.91,5.34,159,53.32,2,4,7,4,2.18,33.45,1900,2023-11-21,2024-03-30,130,Winter
01-09-2025,P0254,62188057.75,Central,Terminal,132 kV GIS,28,150,2,9,31,110.98,Low,81.40142465753426,6.8,51.07,5.33,163,54.78,2,4,5,4,2.07,34.17,1900,2022-12-03,2023-04-30,148,Winter
01-01-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,54,101.0,Low,35.44723287671233,2.98,22.06,2.37,45,23.54,1,4,7,5,2.47,14.66,1723,2025-02-16,2025-08-01,166,Winter
01-02-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,59,102.95,Low,45.36934931506848,3.53,25.94,2.77,54,27.73,2,4,6,5,2.44,17.55,1723,2025-05-15,2025-10-07,145,Summer
01-03-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,48,104.12,Low,49.87158904109589,4.44,33.16,3.56,68,35.58,2,3,5,5,2.23,21.99,1723,2023-09-10,2024-03-06,178,Monsoon
01-04-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,40,104.72,Low,68.97180821917809,5.36,40.02,4.22,80,41.81,2,4,6,5,2.26,25.77,1723,2022-05-30,2022-10-09,132,Summer
01-05-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,40,106.49,Low,79.2876383561644,5.9,45.58,4.85,93,47.57,2,4,7,4,2.45,30.2,1723,2025-04-10,2025-08-24,136,Summer
01-06-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,30,105.45,Low,78.94072602739728,6.53,49.46,5.37,100,52.62,2,3,7,4,2.33,33.47,1723,2022-10-13,2023-02-21,131,Winter
01-07-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,38,109.86,Low,63.900356164383574,4.9,37.67,3.94,75,39.3,2,4,5,5,2.33,25.32,1723,2024-06-09,2024-10-17,130,Summer
01-08-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,33,111.03,Low,51.962202739726024,4.55,34.38,3.65,69,36.93,1,4,5,4,2.43,22.86,1723,2024-09-22,2025-03-17,176,Monsoon
01-09-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,45,109.25,Low,57.4984602739726,5.49,41.6,4.46,82,44.37,2,3,6,4,2.41,27.57,1723,2024-07-16,2024-12-01,138,Monsoon
01-10-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,30,105.79,Low,58.59739726027398,5.35,39.73,4.13,81,42.82,2,3,5,5,2.13,26.33,1723,2023-08-29,2024-02-15,170,Monsoon
01-11-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,51,109.49,Low,57.62260273972603,4.77,35.77,3.88,74,38.56,2,4,5,4,2.19,24.24,1723,2023-02-11,2023-07-01,140,Winter
01-12-2025,P0255,50301195.32,West,Terminal,132 kV GIS,18,50,1,12,28,113.84,Low,45.79029863013699,4.31,32.38,3.4,65,33.67,1,3,7,4,2.24,20.97,1723,2023-08-04,2024-01-03,152,Monsoon
01-03-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,32,101.5,Low,22.95457397260274,2.13,15.95,1.73,13,17.32,1,3,7,4,2.45,10.89,944,2022-08-18,2023-01-12,147,Monsoon
01-04-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,40,102.95,Low,31.412601369863015,2.99,22.63,2.43,19,24.08,2,4,7,4,2.1,14.92,944,2023-08-24,2023-12-25,123,Monsoon
01-05-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,25,104.18,Low,44.35421917808219,3.8,28.8,3.05,24,30.7,1,3,6,5,2.04,19.41,944,2023-11-21,2024-02-21,92,Winter
01-06-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,26,104.95,Low,53.66152054794521,4.66,35.19,3.74,29,36.6,1,3,6,4,2.47,23.28,944,2022-01-06,2022-04-25,109,Winter
01-07-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,43,103.73,Low,45.80478356164384,3.64,27.0,2.91,23,28.94,1,3,6,5,2.48,18.17,944,2024-06-24,2024-10-23,121,Summer
01-08-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,53,110.38,Low,41.295369863013704,3.45,25.71,2.72,22,26.97,1,4,7,4,2.1,16.9,944,2022-12-04,2023-05-06,153,Winter
01-09-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,52,108.73,Low,50.078876712328764,3.98,30.52,3.14,26,32.66,2,4,7,5,2.34,20.07,944,2023-01-25,2023-07-12,168,Winter
01-10-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,55,110.03,Low,41.14955342465753,3.63,28.16,2.99,24,29.29,2,4,6,4,2.36,18.66,944,2024-09-30,2025-03-10,161,Monsoon
01-11-2025,P0256,31217812.9,South,Suspension,220 kV AIS,12,150,3,11,54,114.74,Low,36.37602739726027,3.2,23.98,2.49,20,25.47,2,4,7,4,2.43,15.87,944,2024-11-20,2025-03-13,113,Winter
01-01-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,24,100.95,Medium,38.22343287671233,3.06,23.19,2.5,63,25.01,4,13,21,17,8.49,15.16,1507,2025-05-23,2025-08-27,96,Summer
01-02-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,44,102.02,Medium,45.35917808219178,3.88,28.9,3.07,79,30.26,4,12,20,17,8.0,18.79,1507,2025-02-09,2025-06-24,135,Winter
01-03-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,39,102.74,Medium,57.416876712328765,4.81,36.31,3.91,101,38.9,4,13,21,16,8.03,24.7,1507,2024-10-30,2025-03-03,124,Winter
01-04-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,47,103.28,Medium,79.9532589041096,5.83,43.22,4.61,118,47.72,5,12,22,16,8.41,29.72,1507,2025-05-16,2025-11-03,171,Summer
01-05-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,33,107.1,Medium,67.82829041095891,6.64,50.18,5.19,135,52.34,5,13,20,17,8.34,32.94,1507,2022-08-16,2022-12-06,112,Monsoon
01-06-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,31,104.54,Medium,73.1477095890411,7.17,52.88,5.6,144,55.9,4,12,22,17,8.05,35.2,1507,2022-07-13,2022-10-27,106,Monsoon
01-07-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,50,109.43,Medium,67.06314246575343,5.01,38.75,4.13,103,41.47,5,13,20,16,8.42,26.0,1507,2023-03-20,2023-08-10,143,Summer
01-08-2025,P0257,44187254.75,North,Tension,HVDC,18,150,1,10,40,107.72,Medium,47.77238219178083,4.38,33.58,3.54,92,35.74,4,13,21,16,8.06,22.08,1507,2022-08-05,2022-12-22,139,Monsoon
